res_space_heating_kwh,res_space_cooling_kwh,res_heating_load_kwh,res_cooling_load_kwh,res_space_heating_mbtu,res_space_cooling_mbtu,fips,com_space_heating_kwh,com_space_cooling_kwh,com_space_heating_mbtu,com_space_cooling_mbtu,total_space_heating_kwh,total_space_heating_mbtu,total_space_cooling_kwh,total_space_cooling_mbtu
245229292.81724066,109170085.21969074,226427686.59736863,284907426.85313696,836757.1696520052,372503.832921686,05035,71106196.62027635,64850274.286658615,242624.43994830298,221278.3446050279,316335489.437517,1079381.6096003081,174020359.50634935,593782.1775267139
100597711.6613018,38474667.182295896,86857284.99318224,95708538.52589504,343253.6770634177,131281.0278287335,05037,1636093.7531729755,3965006.7653534813,5582.584211139143,13529.166114346759,102233805.41447479,348836.2612745568,42439673.947649375,144810.19394308023
41462079.36936588,23957698.889228556,54631634.48927551,59665792.47567615,141474.50242354683,81747.0706032901,05039,1694420.690664558,2303436.5775040886,5781.604004285546,7859.652690437956,43156500.06003044,147256.1064278324,26261135.466732644,89606.72329372805
43756480.619859576,32917806.602589104,40889636.368297376,86611544.96461093,149303.3252952089,112320.23045657159,05041,5285066.858540029,10219511.548084283,18033.398600832494,34870.4245727034,49041547.478399605,167336.72389604137,43137318.15067339,147190.655029275
79823420.88447846,45312739.35936958,69802870.24105197,114920115.0246436,272368.8469836061,154613.50110315805,05043,2073434.037623291,3296387.591549565,7074.851364004011,11247.742549405117,81896854.92210175,279443.69834761013,48609126.95091915,165861.24365256316
477116031.7383357,235392383.63630518,485140489.5213246,610867063.1053125,1627987.6507677084,803192.2386855496,05045,62324586.57583942,80747537.98375013,212660.33948805789,275522.06575094914,539440618.3141751,1840647.990255766,316139921.6200553,1078714.3044364988
55774394.42251043,40184415.851748005,60938417.85032177,101974448.0040487,190310.15373361358,137114.93307321513,05047,7920247.818192918,7354155.101236608,27025.01023086442,25093.421495443683,63694642.240703344,217335.16396447798,47538570.952984616,162208.35456865883
99046562.15663037,23510569.879258532,92583389.56306507,64215637.52676084,337960.93469024904,80221.40292895297,05049,33586.689256389305,10283.991734564377,114.60255305267472,35.090440125159965,99080148.84588675,338075.5372433017,23520853.870993096,80256.49336907812
440112966.1127385,265445470.649545,430840529.56093794,684752780.0930808,1501727.9364178518,905737.6391130798,05051,58634546.982936665,89706093.19096468,200069.40041145147,306089.92823280464,498747513.0956752,1701797.3368293033,355151563.8405097,1211827.5673458844
75880439.85940556,39088059.20930445,68411100.33623852,106561122.12669809,258914.8358227518,133374.0085265545,05053,3031211.884436637,4630436.039924107,10342.925381785395,15799.705290138721,78911651.7438422,269257.7612045372,43718495.24922856,149173.71381669323
253341906.20175308,94914539.44253032,245864495.22163993,242319111.6503204,864438.5585110622,323861.8864425143,05055,27221547.443256933,21006279.36730233,92883.7853361296,71676.4080929057,280563453.64501,957322.3438471917,115920818.80983265,395538.29453541996
75269318.60343638,53040811.8606845,73542617.64091806,141272202.74920428,256829.60331816663,180982.78186393972,05057,2715869.7003127877,6958148.844992809,9266.933070964677,23742.191916251453,77985188.30374917,266096.53638913133,59998960.70567731,204724.97378019118
112108533.90622441,67151737.90727533,108097369.85368052,177849857.35713917,382530.23709985235,229131.26528640627,05059,16659955.491688859,23021107.14197016,56846.13385132221,78551.28656561635,128768489.39791328,439376.3709511746,90172845.04924549,307682.5518520226
47635241.401475415,33333854.43395781,46763695.87885914,85545346.8908934,162538.2078661131,113739.84473599367,05061,9053041.869802026,6705159.115934152,30890.264391710025,22878.95503616179,56688283.27127744,193428.47225782316,40039013.54989196,136618.79977215547
157146580.93142578,75102204.0472581,155927405.72946167,192404294.86220998,536206.448952517,256259.3847222193,05063,23254746.026293702,19012899.21282984,79348.49561564985,64874.71194586363,180401326.95771948,615554.9445681669,94115103.26008794,321134.096668083
83861135.63884987,31856575.94966073,74906002.90483388,86676758.67707327,286146.10308101645,108699.16077402726,05065,321231.2135588121,427418.69627257495,1096.0865154949922,1458.4132851368963,84182366.85240868,287242.1895965114,32283994.645933304,110157.57405916415
80914597.33048846,35388192.6086336,87434486.66583572,89408141.70905076,276092.09596444754,120749.53830400827,05067,37695400.01925589,38033344.18309109,128622.05761250384,129775.17108758079,118609997.34974435,404714.15357695136,73421536.79172468,250524.70939158904
353134984.33757484,171758779.6849565,326717790.01055145,442532801.80109537,1204946.7117275812,586065.3460317868,05069,43242041.1545876,58963627.18555114,147547.98478929684,201192.26879216082,396377025.49216247,1352494.6965168782,230722406.87050763,787257.6148239477
92571174.69150032,48056895.19884756,95407661.33238009,120361308.76151638,315865.99315420527,163976.9504975861,05071,15152730.60557735,16740002.170161314,51703.268513975905,57119.264484898566,107723905.29707767,367569.26166818116,64796897.36900888,221096.21498248467
64059231.59803973,20371157.955741033,51455535.096034266,52456164.64927826,218579.19462339848,69509.28364941812,05073,475190.1128585674,890137.8493702371,1621.416142069458,3037.2767416258594,64534421.710898295,220200.61076546792,21261295.80511127,72546.56039104398
109320878.60902359,39726500.679340996,103769634.61761984,105529766.1996824,373018.36137875094,135552.46148100795,05075,10699640.046310881,7709569.521578629,36508.691186899305,26306.145966498345,120020518.65533447,409527.05256565026,47436070.20091963,161858.6074475063
69830821.96415651,26459449.920254286,63722099.58315316,79544053.22750798,238272.6805184209,90283.4003697963,05077,1451434.705104138,2085530.4733345849,4952.501317543443,7116.126120344817,71282256.66926065,243225.18183596438,28544980.39358887,97399.52649014111
33445122.214886714,25393180.99408232,39319823.80345349,65648707.08408035,114119.50620454799,86645.13938351003,05079,827657.7321270823,669038.9890249327,2824.0857094155667,2282.856034089512,34272779.947013795,116943.59191396354,26062219.983107254,88927.99541759955
55879346.6214861,35403449.35155434,58690425.25283106,97517704.57510827,190668.2655397308,120801.59647731134,05081,5415921.860558957,6347410.1116665,18479.89444913136,21658.264633241954,61295268.482045054,209148.15998886217,41750859.46322084,142459.8611105533
96361730.21055582,51150040.16243799,93327705.80900338,142119910.04961225,328799.9068441064,174531.20033994148,05083,1753633.811995696,1921625.8641445332,5983.647582530618,6556.860319333856,98115364.02255152,334783.554426637,53071666.026582524,181088.06065927533
279990894.54219943,144784148.58514622,284167155.41852653,379904930.1245462,955368.6908850095,494024.07432161795,05085,34548074.017524116,45711244.097566284,117882.93437430277,155973.25585755802,314538968.55972356,1073251.6252593123,190495392.6827125,649997.330179176
82754063.79556431,26983998.030347668,76736528.39632258,75962124.43103276,282368.6167475244,92073.23300726655,05087,6002119.821061205,2127663.4427690133,20480.08513047542,7259.8897949367465,88756183.61662552,302848.7018779998,29111661.47311668,99333.1228022033
93503113.31837483,31703866.597263414,83451482.89347687,87666389.18196942,319045.9000843861,108178.09477891958,05089,12439007.069821006,9150909.684841882,42443.658461233186,31224.20327385575,105942120.38819583,361489.5585456193,40854776.2821053,139402.29805277532
142783599.2994654,96495067.04752354,142631117.4321787,250799094.0800921,487197.9160808764,329254.8710656711,05091,19825174.106597014,32552100.63686541,67646.30922643215,111072.38977127522,162608773.4060624,554844.2253073085,129047167.68438895,440327.26083694625
247400504.73884878,101859905.55121401,230316240.47714058,258824212.63947916,844165.6530406249,347560.46184733044,05093,34250133.97611254,29927079.864259064,116866.32064552058,102115.44614219265,281650638.7149613,961031.9736861454,131786985.41547307,449675.90798952314
36930046.14436264,18947668.360438913,37219857.108243965,51230728.74012497,126010.56151111783,64652.13501472475,05095,5191303.119677182,4024747.885021061,17713.46340938154,13733.011297891533,42121349.26403983,143724.0249204994,22972416.245459974,78385.14631261629
50132592.81361238,28397553.002352566,54339911.34245003,84823738.3576732,171059.52550822496,96896.48329655328,05097,6233563.668685313,6434919.346122601,21269.80440359524,21956.858567517465,56366156.48229769,192329.32991182018,34832472.348475166,118853.34186407075
33300644.4075071,23195216.551166676,29762502.328411933,63879776.263339534,113626.52740992009,79145.37259333096,05099,981912.5547545087,2552478.2719491976,3350.4250684051585,8709.418315805278,34282556.96226161,116976.95247832526,25747694.823115874,87854.79090913624
47205214.13589561,14112629.124870362,44740083.867664255,39379076.74132731,161070.8937720831,48154.29456739341,05101,4903969.919916904,1182557.2882203194,16733.041730485103,4035.0533905426573,52109184.055812515,177803.93550256823,15295186.413090682,52189.347957936065
99378094.72837771,77844160.07729168,94994026.15289925,199645429.64000422,339092.1709026762,265615.3280544502,05103,4842283.196901905,10763040.485847084,16522.55787204326,36725.02248945924,104220377.92527962,355614.72877471946,88607200.56313877,302340.3505439094
42892381.2777861,27372016.031699214,43848735.18187617,67829144.2362347,146354.8956379476,93397.20552643422,05105,51414.85714597579,47544.228000732954,175.43479349178412,162.22765721887694,42943796.13493207,146530.3304314394,27419560.259699948,93559.4331836531
101800155.88824071,63030430.39401729,93069618.46164161,161839642.58203077,347356.58751281345,215068.77882550293,05107,7768089.128397394,7011780.759670388,26505.82317474814,23925.191624863237,109568245.0166381,373862.41068756155,70042211.15368767,238993.97045036615
61134123.69136233,28460850.745074872,52914789.48458185,76058987.01809594,208598.31108049245,97112.46418300126,05109,2773081.414746472,4201193.450996423,9462.147564675857,14335.068624269838,63907205.1061088,218060.45864516828,32662044.196071297,111447.53280727111
185334229.535827,51726745.044841796,168515284.35154185,138519602.19815582,632386.7086368358,176498.99929079658,05111,14472370.257925972,11703526.46966692,49381.782396620045,39934.09421526222,199806599.79375297,681768.4910334558,63430271.51450872,216433.0935060588
80082572.62934603,44037204.68960111,75683813.0270314,119537728.40587139,273253.10953664203,150261.1956839849,05113,16811673.615132913,15977856.797053222,57363.81763248685,54518.716247210774,96894246.24447894,330616.92716912884,60015061.48665433,204779.91193119567
293332100.1680404,122408822.30238037,287442530.09330726,315058302.0306308,1000890.7789315777,417676.28374848876,05115,30526629.989239935,32523797.27656778,104161.19630474513,110975.81468686253,323858730.1572803,1105051.9752363227,154932619.57894814,528652.0984353513
27568295.803414352,19031899.77368037,30360069.980909463,48257437.606097355,94066.93997925385,64939.544557565285,05117,263448.7696564648,141248.69443755999,898.9246117931491,481.9606027355648,27831744.573070817,94965.86459104701,19173148.46811793,65421.50516030085
1992999539.6676943,857689736.0068911,1801316418.6961854,2270788586.4420133,6800397.435280805,2926559.1711980253,05119,526356796.1878313,697201100.8988619,1796004.131257939,2378949.1588232443,2519356335.8555255,8596401.566538744,1554890836.9057531,5305508.330021271
98214466.49389295,37779314.51308526,107196583.27479397,99882145.16188155,335121.7061314049,128908.38578130776,05121,3748587.4322311548,2033427.4442380469,12790.712618188076,6938.343186437298,101963053.92612411,347912.41874959297,39812741.957323305,135846.72896774506
112295517.70899715,59206239.07894119,99492140.19594799,158886575.50464272,383168.25238661293,202020.09502329654,05123,22821259.297009256,26149052.777847484,77869.37734021575,89224.28124351006,135116777.0060064,461037.62972682866,85355291.85678867,291244.37626680656
509665050.9318129,240591172.00774208,485189878.79648644,639403277.9853443,1739049.5262165777,820931.242836841,05125,37911987.68800024,49253315.33873753,129361.08549370851,168059.30590655055,547577038.6198131,1868410.6117102862,289844487.3464796,988990.5487433915
65110314.74288594,25548941.695063785,63323508.26334807,68549546.42221674,222165.63956742032,87176.61701327833,05127,345241.6881883035,453656.1673898198,1178.0136644182141,1547.9392623098345,65455556.43107425,223343.65323183854,26002597.862453606,88724.55627558817
49403249.54040624,17718045.842622608,45996742.88180495,50424533.9770298,168570.90269330083,60456.48837753799,05129,731437.3811781511,721952.2611521364,2495.768208687979,2463.4036322721727,50134686.92158439,171066.6709019888,18439998.103774745,62919.892009810166
667343276.13283,289997898.6663023,641714000.6392187,769968013.6103346,2277070.020910427,989514.0099510341,05131,137711887.27953964,308291312.27996653,469892.51448578294,1051933.7348655895,805055163.4123697,2746962.53539621,598289210.9462688,2041447.7448166234
47520212.656012565,37436711.93252102,50325045.81068358,92138318.3937901,162145.71345251202,127739.37712685614,05133,6825417.64471342,9199908.05671868,23289.29421306774,31391.392676468186,54345630.30072598,185435.00766557976,46636619.9892397,159130.76980332434
101789724.53377862,49376355.09590875,110177112.49225047,126082304.09603763,347320.9942501364,168479.1350296643,05135,587130.1569678148,1013683.4553544924,2003.3714680564735,3458.8318927201885,102376854.69074644,349324.36571819294,50390038.55126324,171937.96692238445
60718572.59115848,24705917.946699418,54650368.35226795,80476133.87298417,207180.39171834066,84300.10027448685,05137,17861773.494891744,17684467.22795646,60946.90753640691,60341.91337613381,78580346.08605023,268127.2992547476,42390385.17465588,144642.01365062065
176270872.7017703,102532195.7020561,155929676.5007335,266771983.05242014,601461.2481223639,349854.4113072051,05139,14336472.599494204,16097610.771236833,48918.080288583355,54927.33381218959,190607345.30126452,650379.3284109473,118629806.47329293,404781.7451193947
133280635.38450657,52384417.107117966,118685124.75490859,138076305.06893694,454772.453782161,178743.0697567157,05141,3687845.1802490745,2791133.950253892,12583.451429025437,9523.745379287217,136968480.56475565,467355.90521118644,55175551.057371855,188266.8151360029
1055256112.4006141,301612608.6862759,955396712.0103477,843074643.167065,3600683.7018788564,1029145.0498280068,05143,203508996.86665583,161284764.59896332,694401.5955865848,550326.5192482359,1258765109.26727,4295085.297465442,462897373.2852392,1579471.5690762426
375578007.9819517,159853410.97194418,340483063.5370657,433231296.9021438,1281525.4953115527,545442.5374206316,05145,165530322.00197804,286942900.4956471,564812.9639764733,979089.9223830182,541108329.9839298,1846338.459288026,446796311.4675913,1524532.45980365
56062782.344509825,17474079.8790808,48221814.88177082,47445069.183606945,191294.17427456044,59624.041866766514,05147,770322.4823901004,1437061.7645006957,2628.4496957075216,4903.458803246933,56833104.82689992,193922.62397026794,18911141.643581495,64527.50067001345
101501691.41975415,54079192.88002926,101234389.45424503,134402480.9975556,346338.18436438276,184525.8853520488,05149,2422977.3741259105,2817543.6923138206,8267.542863304732,9613.859169379064,103924668.79388006,354605.7272276875,56896736.57234308,194139.74452142787
