Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Annual_Heat_MWh
111 Eight Avenue,new-york,40.741089,-74.001526,1.0,1.91,https://www.111eighth.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/111-eight-avenue/,Small,P4,7884.0
ColoHouse New York,new-york,41.0345237,-73.9758245,12.0,1.68,https://colohouse.com/new-york/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/colohouse-new-york/,Midsize/Colo,P1,94608.0
365 Data Centers - New York 3,new-york,40.724832,-74.00609,15.0,1.68,https://365datacenters.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/atlantic-metro-lga4-idc/,Midsize/Colo,P2,118260.0
Speedcast NY,new-york,40.815055,-73.2371757,2.0,1.91,https://www.speedcast.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/globecomm-ny/,Small,P1,15768.0
NewBridge Brooklyn,new-york,40.6314334,-73.9768857,15.0,1.68,https://www.newbridgehosting.com/new-york.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/new-bridge/,Midsize/Colo,P3,118260.0
DataBank LGA3 - Orangeburg,new-york,41.0401325,-73.98989929999999,20.0,1.68,https://www.databank.com/data-centers/new-york-city/orangeburg-campus/lga3/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/databank-lga3-orangeburg/,Midsize/Colo,P1,157680.0
H5 Data Centers New York,new-york,40.7268681,-74.0077026,15.0,1.68,https://h5datacenters.com/new-york-data-center.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/h5-new-york/,Midsize/Colo,P2,118260.0
DataBank LGA4 - Orangeburg,new-york,41.03777900949495,-73.9889411117481,20.0,1.68,https://www.databank.com/data-centers/new-york-city/orangeburg-campus/lga4/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/databank-lga4-orangeburg/,Midsize/Colo,P1,157680.0
CoreSite New York (NY1),new-york,40.721052,-74.005239,15.0,1.68,https://www.coresite.com/data-center-locations/new-york?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/32-americas/,Midsize/Colo,P2,118260.0
75 Broad Street,new-york,40.70419,-74.011569,1.0,1.91,https://www.jembrealty.com/project/75-broad-street-new-york-ny/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/75-broad-street/,Small,P4,7884.0
Evocative JFK2,new-york,41.1803414,-73.7534289,1.0,1.91,https://evocative.com/data-centers/chappaqua-ny-data-center-jfk2/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/evocative-jfk2/,Small,P4,7884.0
Cogent Data Center - Hackensack,new-york,40.8873025,-74.042615,15.0,1.68,https://www.cogentco.com/en/cogent-new-york?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/cogent-data-center-hackensack/,Midsize/Colo,P3,118260.0
60 Hudson Street,new-york,40.717946,-74.008929,1.0,1.91,https://www.colliers.com/en?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/60-hudson-street/,Small,P4,7884.0
365 Data Centers - New York 4,new-york,40.7199811,-74.0046379,15.0,1.68,https://365datacenters.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/atlantic-metro-communications-lga6/,Midsize/Colo,P2,118260.0
Lumen New York 2,new-york,40.7516571,-74.0071579,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/lumen-new-york-2/,Midsize/Colo,P2,118260.0
121 Varick St,new-york,40.7248684,-74.006272,1.0,1.91,https://sites.google.com/121varick.nyc/published?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/121-varick-st/,Small,P4,7884.0
Csquare - New York EWR3-B,new-york,40.552962,-74.459351,6.0,1.91,https://centersquaredc.com/data-centers/new-york-new-jersey?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/cyxtera-ewr3b/,Small,P1,47304.0
Sentinel NY-1,new-york,41.036227,-73.9859227,8.0,1.91,https://www.sentineldatacenters.com/data-centers/sentinel-ny-1/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/sentinel-ny-1/,Small,P1,63072.0
Metanet Staten Island,new-york,40.6067366,-74.175072,50.0,1.22,https://metanethosting.com/data-center-locations/new-york/7-teleport-staten-island/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/metanet-staten-island/,Hyperscale,P2,394200.0
AT&T New York,new-york,40.767148,-73.9908844,15.0,1.68,https://www.business.att.com/products/colocation.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/att-811-10th-ave/,Midsize/Colo,P3,118260.0
Colocation America NYDC3,new-york,41.0882411,-73.8153475,15.0,1.68,https://www.colocationamerica.com/data-center-locations/new-york?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/colocation-america-nydc3/,Midsize/Colo,P3,118260.0
Blue Hill Plaza,new-york,41.04756686339402,-74.00722503510403,15.0,1.68,https://www.bluehilldata.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/blue-hill-plaza/,Midsize/Colo,P3,118260.0
CherryRoad NYC3,new-york,40.7109599,-74.0014202,20.0,1.14,https://www.cherryroad.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/cherryroad-nyc3/,AI Specialized,P3,157680.0
Metanet Chelsea,new-york,40.7433097,-74.0079322,50.0,1.22,https://metanethosting.com/data-center-locations/new-york/85-tenth-avenue-manhattan/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/metanet-chelsea/,Hyperscale,P2,394200.0
Arbinet 75 Broad St,new-york,40.7047023,-74.0112567,50.0,1.22,https://www.arbinet.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/arbinet-75-broad-st/,Hyperscale,P3,394200.0
The Starrett-Lehigh Building,new-york,40.7514867,-74.0066396,1.0,1.91,https://www.windstreamwholesale.com/solutions/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/starrett-lehigh-building/,Small,P4,7884.0
Frontline Data Services Orangeburg,new-york,41.0434075,-73.955679,1.0,1.91,https://www.frontlineds.com/full-cabinet?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/frontline-data-services-orangeburg/,Small,P4,7884.0
EXA DC New York,new-york,40.717729,-74.0083059,50.0,1.22,https://exainfra.net/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/new-york/new-york/exa-dc-new-york/,Hyperscale,P3,394200.0
