Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Is_Aggregated,Confidence_Score,Annual_Heat_MWh
Equinix PH1,pennsylvania,39.959604,-75.16199,15.0,1.68,https://www.equinix.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/philadelphia/switch-data-philadelphia2/,Midsize/Colo,P2,False,1,118260.0
Iron Mountain Data Centers WPA-1,pennsylvania,41.0914783,-79.9134942,15.5,1.3,https://www.ironmountain.com/data-centers/locations/pennsylvania-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/pittsburgh/iron-mountain-wpa-1/,Midsize/Colo,P1,False,5,122202.00000000001
Lumen Pittsburgh 2,pennsylvania,40.4300449,-79.9597071,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/pittsburgh/lumen-pittsburgh-2/,Midsize/Colo,P2,False,1,118260.0
Lumen Pittsburgh 1,pennsylvania,40.4544534,-79.9804247,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/pittsburgh/level3-pittsburgh1/,Midsize/Colo,P2,False,1,118260.0
Lumen Philadelphia 1,pennsylvania,39.95956,-75.160838,15.0,1.68,https://www.lumen.com/en-us/home.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/philadelphia/level-3-philadelphia/,Midsize/Colo,P2,False,1,118260.0
Lumen Philadelphia 2,pennsylvania,39.9517188,-75.1525596,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/philadelphia/level3-philadelphia2/,Midsize/Colo,P2,False,1,118260.0
Lumen Philadelphia 3,pennsylvania,39.9545805,-75.184596,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/philadelphia/level3-philadelphia3/,Midsize/Colo,P2,False,1,118260.0
Lumen Lancaster 1,pennsylvania,40.0491834,-76.2519853,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/lancaster/lumen-lancaster-1/,Midsize/Colo,P2,False,1,118260.0
QTS Salem,pennsylvania,41.07281067336523,-76.17063585994508,15.0,1.68,https://q.com/data-centers/qts-pennsylvania/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/wilkes-barre/qts-salem/,Midsize/Colo,P2,False,1,118260.0
TeraSwitch Networks Pittsburgh,pennsylvania,40.4509125,-80.0051218,2.0,1.3,https://teraswitch.com/datacenters/pittsburgh/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/pittsburgh/teraswitch-networks---dc1/,Small,P1,False,5,15768.0
TierPoint Philadelphia- Navy Yard,pennsylvania,39.8924992,-75.1655079,15.0,1.68,https://www.tierpoint.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/philadelphia/philadelphia-technology-park/,Midsize/Colo,P2,False,1,118260.0
"TierPoint Allentown-TekPark, PA",pennsylvania,40.5443278,-75.6543079,16.0,1.68,https://www.tierpoint.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/allentown/tek-park/,Midsize/Colo,P1,False,5,126144.0
TierPoint Valley Forge,pennsylvania,40.1218541,-75.4208973,15.0,1.68,https://www.tierpoint.com/data-centers/pennsylvania/valley-forge/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/valley-forge/valley-forge/,Midsize/Colo,P2,False,1,118260.0
TierPoint Lehigh Valley,pennsylvania,40.6749901,-75.3780242,15.0,1.68,http://www.TierPoint.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/bethlehem/tierpoint-lehigh-valley/,Midsize/Colo,P2,False,1,118260.0
TierPoint Bethlehem,pennsylvania,40.6703361,-75.3749518,15.0,1.68,https://www.tierpoint.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/pennsylvania/bethlehem/lehigh-valley/,Midsize/Colo,P2,False,1,118260.0
