Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Annual_Heat_MWh
SolidSpace,north-carolina,36.1812299,-80.2823575,1.0,1.91,http://www.solidspace.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/winston-salem/solidspace/,Small,P1,7884.0
Segra Winston-Salem,north-carolina,36.0559097,-80.2274853,3.5,1.91,https://www.segra.com/product/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/winston-salem/datachambers/,Small,P1,27594.0
Microsoft Boyd Farms Campus,north-carolina,35.58873042736371,-81.23112001284136,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/maiden/microsoft-boyd-farms-campus/,Hyperscale,P2,394200.0
Microsoft Boyd Farms Data Center 1,north-carolina,35.58952955430274,-81.23068712789212,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/maiden/microsoft-boyd-farms-data-center-1/,Hyperscale,P2,394200.0
Apple Maiden Campus,north-carolina,35.5877634,-81.2569565,50.0,1.22,https://www.apple.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/maiden/apple-maiden-campus/,Hyperscale,P2,394200.0
Apple Maiden - Building 1,north-carolina,35.5880358,-81.2626911,50.0,1.22,https://www.apple.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/maiden/apple-maiden-building-1/,Hyperscale,P2,394200.0
Apple Maiden - Building 4,north-carolina,35.59042478984958,-81.26443535847525,50.0,1.22,https://www.apple.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/maiden/apple-maiden-building-4/,Hyperscale,P2,394200.0
Apple Maiden - Building 3,north-carolina,35.58610890486771,-81.26223876528883,50.0,1.22,https://www.apple.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/maiden/apple-maiden-building-3/,Hyperscale,P2,394200.0
Apple Maiden - Building 2,north-carolina,35.58708568088791,-81.26023048518098,50.0,1.22,https://www.apple.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/maiden/apple-maiden-building-2/,Hyperscale,P2,394200.0
Core Scientific Marble,north-carolina,35.18557054286533,-83.91614842883564,105.0,1.22,https://corescientific.com/infrastructure-footprint/#content-northcarolina?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/marble/core-scientific-marble/,Hyperscale,P1,827820.0
Apple Maiden - Building 5,north-carolina,35.59171320110948,-81.26079180673116,50.0,1.22,https://www.apple.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/maiden/apple-maiden-building-5/,Hyperscale,P2,394200.0
Tarheel Cloud Data Center,north-carolina,35.46572709215928,-78.16024426370859,15.0,1.68,https://tarheel.media/cloud-data-solutions/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/goldsboro/goldsboro-networks/,Midsize/Colo,P1,118260.0
AIT.com Data Center,north-carolina,35.0546519,-78.882739,15.0,1.68,https://www.ait.com/colocation/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/fayetteville/ait-fayetteville/,Midsize/Colo,P3,118260.0
Mooresville Technology Park,north-carolina,35.513876,-80.754262,1.0,1.91,https://www.mooresvilletechnologypark.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/mooresville/mooresville-technology-park/,Small,P4,7884.0
Mooresville Technology Park - Building 2,north-carolina,35.515088,-80.758214,1.0,1.91,https://www.mooresvilletechnologypark.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/mooresville/mooresville-technology-park-building-2/,Small,P4,7884.0
Mooresville Technology Park - Building 5,north-carolina,35.512345,-80.749225,1.0,1.91,https://www.mooresvilletechnologypark.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/mooresville/mooresville-technology-park-building-5/,Small,P4,7884.0
Mooresville Technology Park - Building 3,north-carolina,35.515563,-80.751136,1.0,1.91,https://www.mooresvilletechnologypark.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/mooresville/mooresville-technology-park-building-3/,Small,P4,7884.0
Mooresville Technology Park - Building 1,north-carolina,35.516174,-80.757579,1.0,1.91,https://www.mooresvilletechnologypark.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/mooresville/mooresville-technology-park-building-1/,Small,P4,7884.0
Kingsboro NetZero Campus,north-carolina,35.920392,-77.690599,50.0,1.22,https://energystoragesolutionsllc.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/rocky-mount/kingsboro-netzero-campus/,Hyperscale,P3,394200.0
Mooresville Technology Park - Building 4,north-carolina,35.514435,-80.751493,1.0,1.91,https://www.mooresvilletechnologypark.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/mooresville/mooresville-technology-park-building-4/,Small,P4,7884.0
BalsamWest Data Center,north-carolina,35.3501092,-83.2084568,15.0,1.68,https://www.balsamwest.net/datacenter?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/sylva/balsamwest-data-center/,Midsize/Colo,P3,118260.0
Tarboro NetZero Campus,north-carolina,35.904749,-77.585399,1.0,1.91,https://energystoragesolutionsllc.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/rocky-mount/tarboro-netzero-campus/,Small,P4,7884.0
PARI Data Center,north-carolina,35.19960264022757,-82.8720207615507,1.0,1.91,https://www.pari.edu/business-services/data-services/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/brevard/pari-data-center/,Small,P4,7884.0
Amazon AWS - Richmond County,north-carolina,34.83816222175869,-79.72354525323648,50.0,1.22,https://aws.amazon.com/es/trust-center/data-center/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/rockingham/amazon-aws-richmond-county/,Hyperscale,P2,394200.0
NC Data Center Park,north-carolina,35.70149,-81.1571716,50.0,1.22,https://www.five9sdigital.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/catawba/data-shell-nc/,Hyperscale,P3,394200.0
Microsoft - Person County Mega Park,north-carolina,36.46694780646514,-78.99134554232771,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/north-carolina/roxboro/microsoft-person-county-mega-park/,Hyperscale,P2,394200.0
