Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Annual_Heat_MWh
Microsoft - Beech Rd NW & Fitzwilliam Ln,ohio,40.10409187164981,-82.75695129446687,50.0,1.22,https://datacenters.microsoft.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/microsoft-beech-rd-nw-fitzwilliam-ln/,Hyperscale,P2,394200.0
Amazon AWS CMH - Beech South Campus,ohio,40.094602,-82.749444,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-beech-south-campus/,Hyperscale,P2,394200.0
Amazon AWS CMH - Project Cosmo Bldg A,ohio,40.220339,-83.323343,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-project-cosmos-bldg-a/,Hyperscale,P2,394200.0
Amazon AWS CMH - Warner Campus,ohio,40.118506,-83.200645,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-warner-campus/,Hyperscale,P2,394200.0
Amazon AWS - 11793 Vans Valley,ohio,40.2180447,-82.8477812,50.0,1.22,https://aws.amazon.com/es/compliance/data-center/controls/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-11793-vans-valley/,Hyperscale,P2,394200.0
Amazon AWS CMH - Beech North Campus,ohio,40.09955065979579,-82.74947931850514,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-beech-north-campus/,Hyperscale,P2,394200.0
Amazon AWS CMH - Scioto Campus,ohio,40.01877833752981,-83.12436472729837,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-scioto-campus/,Hyperscale,P2,394200.0
Google New Albany Data Center,ohio,40.0588973,-82.76899519999999,50.0,1.14,https://www.google.com/about/datacenters/locations/new-albany/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/google-new-albany/,Hyperscale,P2,394200.0
LexisNexis Hilliard,ohio,40.0545021,-83.1324865,1.0,1.91,https://www.lexisnexis.com/en-us/products/applications-and-data-hosting.page?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/lexisnexis-hilliard/,Small,P4,7884.0
Meta Prometheus - Building 1,ohio,40.06917692791754,-82.75058923111852,50.0,1.22,https://datacenters.atmeta.com/us-locations/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/meta-prometheus-building-1/,Hyperscale,P2,394200.0
Amazon AWS CMH - 8619 Industrial C,ohio,40.133206,-83.214885,50.0,1.22,https://aws.amazon.com/compliance/data-center/data-centers/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/amazon-aws-cmh-8619-industrial-c/,Hyperscale,P2,394200.0
Meta Prometheus - Building 4,ohio,40.06449826535271,-82.7487809838063,50.0,1.22,https://datacenters.atmeta.com/us-locations/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/ohio/columbus/meta-prometheus-building-4/,Hyperscale,P2,394200.0
