Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Is_Aggregated,Confidence_Score,Annual_Heat_MWh
Switch LAS VEGAS 15,nevada,36.06407368116263,-115.2209905221777,15.0,1.68,https://www.switch.com/las-vegas/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/las-vegas/switch-las-vegas-15/,Midsize/Colo,P2,False,1,118260.0
Switch LAS VEGAS - The Core Campus,nevada,36.0567204,-115.2164539,15.0,1.68,https://www.switch.com/las-vegas/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/las-vegas/switch-las-vegas-the-core-campus/,Midsize/Colo,P2,False,1,118260.0
Switch Las Vegas AI Factory 2,nevada,36.06476695133195,-115.2267711180885,15.0,1.68,https://www.switch.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/las-vegas/switch-las-vegas-ai-factory-2/,Midsize/Colo,P2,False,1,118260.0
Switch Las Vegas AI Factory 1,nevada,36.064806,-115.2257116,15.0,1.68,https://www.switch.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/las-vegas/switch-las-vegas-ai-factory-1/,Midsize/Colo,P2,False,1,118260.0
Switch LAS VEGAS 4,nevada,36.1436217,-115.0767654,15.0,1.68,https://www.switch.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/las-vegas/nevada-nap/,Midsize/Colo,P2,False,1,118260.0
Switch LAS VEGAS 3,nevada,36.1427182,-115.0774945,15.0,1.68,https://www.switch.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/las-vegas/switch-las-vegas-3/,Midsize/Colo,P2,False,1,118260.0
Switch LAS VEGAS 6,nevada,36.1432738,-115.0774815,15.0,1.68,https://www.switch.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/las-vegas/switch-las-vegas-6/,Midsize/Colo,P2,False,1,118260.0
Switch LAS VEGAS 2,nevada,36.1445741,-115.0749014,15.0,1.68,https://www.switch.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/las-vegas/switch-las-vegas-2/,Midsize/Colo,P2,False,1,118260.0
Switch LAS VEGAS 5,nevada,36.1427647,-115.0766883,15.0,1.68,https://www.switch.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/las-vegas/switch-las-vegas-5/,Midsize/Colo,P2,False,1,118260.0
Switch Apex Industrial Park,nevada,36.41250608699668,-114.9321368100435,15.0,1.68,https://www.switch.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/las-vegas/switch-apex-industrial-park/,Midsize/Colo,P2,False,1,118260.0
Vantage NV11,nevada,39.549726,-119.4874804,15.0,1.68,https://vantage-dc.com/data-center-locations/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/reno/vantage-nv11/,Midsize/Colo,P2,False,1,118260.0
Vantage NV1 Campus,nevada,39.549726,-119.4874804,15.0,1.68,https://vantage-dc.com/data-center-locations/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/reno/vantage-nv1-campus/,Midsize/Colo,P2,False,1,118260.0
Vantage NV12,nevada,39.549726,-119.4874804,15.0,1.68,https://vantage-dc.com/data-center-locations/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/nevada/reno/vantage-nv12/,Midsize/Colo,P2,False,1,118260.0
