Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Annual_Heat_MWh
Altafiber Blactkhorn,indiana,41.7293941,-86.3311677,1.0,1.91,https://www.altafiber.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/south-bend/gramtel-blactkhorn/,Small,P4,7884.0
Lumen SouthBend 1,indiana,39.7021177,-86.0919439,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/south-bend/level3-southbend1/,Midsize/Colo,P2,118260.0
CBTS South Bend Data Center II,indiana,41.6833813,-86.2500066,1.0,1.91,https://www.cbts.com/infrastructure/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/south-bend/cbts-south-bend-data-center-ii/,Small,P4,7884.0
CBTS South Bend Data Center I,indiana,41.6777607,-86.2472603,1.0,1.91,https://www.cbts.com/infrastructure/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/south-bend/cbts-south-bend-data-center-i/,Small,P4,7884.0
Lifeline Data Centers Fort Wayne,indiana,41.0140283,-85.1099756,15.0,1.68,https://lifelinedatacenters.com/about/data-center-outsourcing-details/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/fort-wayne/lifeline-data-centers-fort-wayne/,Midsize/Colo,P3,118260.0
Google Fort Wayne Campus,indiana,41.0307544,-85.0534431,1200.0,1.22,https://www.google.com/about/datacenters/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/fort-wayne/google-fort-wayne-data-center/,Hyperscale,P1,9460800.0
Indiana Data center,indiana,41.1186245,-85.151882,20.0,1.14,https://inddc.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/fort-wayne/indiana-data-center/,AI Specialized,P3,157680.0
SafeHouse Datacenter,indiana,41.1733209,-85.1469275,50.0,1.22,https://Safehousedatacenter.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/fort-wayne/safehouse-datacenter/,Hyperscale,P3,394200.0
Google Fort Wayne - Building 5,indiana,41.020586,-85.063884,50.0,1.22,https://www.google.com/about/datacenters/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/fort-wayne/google-fort-wayne-building-5/,Hyperscale,P2,394200.0
Google Fort Wayne - Building 6,indiana,41.022767,-85.063926,50.0,1.22,https://www.google.com/about/datacenters/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/fort-wayne/google-fort-wayne-building-6/,Hyperscale,P2,394200.0
Google Fort Wayne - Building 9,indiana,41.027118,-85.071557,50.0,1.22,https://www.google.com/about/datacenters/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/fort-wayne/google-fort-wayne-building-9/,Hyperscale,P2,394200.0
Google Fort Wayne - Building 11,indiana,41.0274,-85.065552,50.0,1.22,https://www.google.com/about/datacenters/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/fort-wayne/google-fort-wayne-building-11/,Hyperscale,P2,394200.0
Google Fort Wayne - Building 1,indiana,41.01572,-85.065873,50.0,1.22,https://www.google.com/about/datacenters/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/fort-wayne/google-fort-wayne-building-1/,Hyperscale,P2,394200.0
Google Fort Wayne - Building 3,indiana,41.015837,-85.059868,50.0,1.22,https://www.google.com/about/datacenters/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/fort-wayne/google-fort-wayne-building-3/,Hyperscale,P2,394200.0
Google Fort Wayne - Building 4,indiana,41.020737,-85.060851,50.0,1.22,https://www.google.com/about/datacenters/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/fort-wayne/google-fort-wayne-building-4/,Hyperscale,P2,394200.0
Google Fort Wayne - Building 10,indiana,41.027252,-85.06849,50.0,1.22,https://www.google.com/about/datacenters/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/fort-wayne/google-fort-wayne-building-10/,Hyperscale,P2,394200.0
Google Fort Wayne - Building 2,indiana,41.015759,-85.062886,50.0,1.22,https://www.google.com/about/datacenters/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/fort-wayne/google-fort-wayne-building-2/,Hyperscale,P2,394200.0
Google Fort Wayne - Building 8,indiana,41.022827,-85.07169,50.0,1.22,https://www.google.com/about/datacenters/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/fort-wayne/google-fort-wayne-building-8/,Hyperscale,P2,394200.0
Google Fort Wayne - Building 12,indiana,41.027596,-85.062533,50.0,1.22,https://www.google.com/about/datacenters/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/fort-wayne/google-fort-wayne-building-12/,Hyperscale,P2,394200.0
Google Fort Wayne - Building 7,indiana,41.020647,-85.07153,50.0,1.22,https://www.google.com/about/datacenters/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/fort-wayne/google-fort-wayne-building-7/,Hyperscale,P2,394200.0
Amazon AWS ORD - Hobart,indiana,41.50334746012386,-87.29265321338971,50.0,1.22,https://aws.amazon.com/trust-center/data-center/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/indiana/gary/amazon-aws-ord-hobart/,Hyperscale,P2,394200.0
Hobart Devco LLC - Building 6,indiana,41.502725,-87.28101,1.0,1.91,,https://www.datacentermap.com/usa/indiana/gary/hobart-devco-llc-building-6/,Small,P4,7884.0
