Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Is_Aggregated,Confidence_Score,Annual_Heat_MWh
EdgeConneX Denver - EDCDEN01,colorado,39.5640314,-104.8263395,3.0,1.91,https://www.edgeconnex.com/locations/americas/denver-co/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/colorado/denver/edcden01/,Small,P1,False,5,23652.0
EdgeConneX Denver - EDCDEN02,colorado,39.5634767,-104.826833,21.6,1.68,https://www.edgeconnex.com/locations/americas/denver-co/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/colorado/denver/edgeconnex-den02/,Midsize/Colo,P1,False,5,170294.40000000002
Equinix DE2,colorado,39.56025905872824,-104.8576057668798,15.0,1.68,https://www.equinix.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/colorado/denver/equinix-de2/,Midsize/Colo,P2,False,1,118260.0
Equinix DE1,colorado,39.587286,-104.876303,15.0,1.68,https://www.equinix.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/colorado/denver/switchdata-denver/,Midsize/Colo,P2,False,1,118260.0
Iron Mountain Data Centers DEN-1,colorado,39.777478,-104.96832,12.3,1.2,https://www.ironmountain.com/data-centers/locations/denver-data-center?utm_source=datacentermap.com,https://www.datacentermap.com/usa/colorado/denver/iron-mountain-den-1/,Midsize/Colo,P1,False,5,96973.2
Lumen Denver 1,colorado,39.7457281,-104.9795015,15.0,1.68,https://www.lumen.com/en-us/home.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/colorado/denver/level3-denver/,Midsize/Colo,P2,False,1,118260.0
Lumen Denver 3,colorado,39.74556,-104.995682,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/colorado/denver/level3-denver3/,Midsize/Colo,P2,False,1,118260.0
Lumen Aurora,colorado,39.7262044,-104.7099417,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/colorado/denver/lumen-aurora/,Midsize/Colo,P2,False,1,118260.0
Lumen Denver 2,colorado,39.682094,-104.823403,15.0,1.68,https://www.lumen.com/en-us/home.html?utm_source=datacentermap.com,https://www.datacentermap.com/usa/colorado/denver/twtc-denver/,Midsize/Colo,P2,False,1,118260.0
Lumen Colorado Springs 2,colorado,38.8318441,-104.8241154,15.0,1.68,https://www.lumen.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/colorado/colorado-springs/level3-colorado-springs2/,Midsize/Colo,P2,False,1,118260.0
QTS Aurora-Denver Campus,colorado,39.7340684,-104.7080148,177.0,1.22,https://www.qtsdatacenters.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/colorado/denver/qts-auroradenver-campus/,Hyperscale,P1,False,5,1395468.0
