Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL,Space Type,Classification_Source,Annual_Heat_MWh
Project Flex Campus,michigan,42.502181,-83.609909,20.0,1.14,https://www.verrusdata.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/michigan/new-hudson/project-flex-campus/,AI Specialized,P3,157680.0
OTAVA Mid-Michigan,michigan,42.968757,-83.77964,4.0,1.91,https://www.otava.com/meet-otava/locations/mid-michigan/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/michigan/flint/onlinetech-exchange-drive/,Small,P1,31536.0
Project Flex DC6,michigan,42.500175,-83.605806,20.0,1.14,https://www.verrusdata.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/michigan/new-hudson/project-flex-dc6/,AI Specialized,P3,157680.0
Project Flex DC3,michigan,42.500078,-83.613665,20.0,1.14,https://www.verrusdata.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/michigan/new-hudson/project-flex-dc3/,AI Specialized,P3,157680.0
Project Flex DC4,michigan,42.500059,-83.610436,20.0,1.14,https://www.verrusdata.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/michigan/new-hudson/project-flex-dc4/,AI Specialized,P3,157680.0
Project Flex DC5,michigan,42.500088,-83.608149,20.0,1.14,https://www.verrusdata.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/michigan/new-hudson/project-flex-dc5/,AI Specialized,P3,157680.0
Project Flex DC2,michigan,42.50275,-83.608005,20.0,1.14,https://www.verrusdata.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/michigan/new-hudson/project-flex-dc2/,AI Specialized,P3,157680.0
Project Flex DC1,michigan,42.502656,-83.612654,20.0,1.14,https://www.verrusdata.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/michigan/new-hudson/project-flex-dc1/,AI Specialized,P3,157680.0
CMS Internet Mount Pleasant,michigan,42.5121735,-84.655422,15.0,1.68,https://www.cmsinter.net/colocation?utm_source=datacentermap.com,https://www.datacentermap.com/usa/michigan/mount-pleasant/cms-internet-mount-pleasant-data-center/,Midsize/Colo,P3,118260.0
"1010 Technology Center, Inc",michigan,45.0616794,-83.4327528,1.0,1.91,https://www.1010tc.com?utm_source=datacentermap.com,https://www.datacentermap.com/usa/michigan/alpena/1010-technology-center-inc/,Small,P4,7884.0
MEC Data Center,michigan,41.9189882,-85.9736128,20.0,1.14,https://www.teammidwest.com/data-center/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/michigan/cassopolis/mec-data-center/,AI Specialized,P3,157680.0
