fips,dc_count,total_it_load_mw,total_recoverable_kwh,total_heat_delivered_kwh,total_cooling_delivered_kwh,dc_count_hyperscale,it_load_mw_hyperscale,dc_count_ai_specialized,it_load_mw_ai_specialized,dc_count_midsize_colo,it_load_mw_midsize_colo,dc_count_small,it_load_mw_small,aggregated_count,original_it_load_mw,total_space_heating_kwh,total_space_heating_mbtu,total_space_cooling_kwh,total_space_cooling_mbtu,heating_coverage_ratio,cooling_coverage_ratio,heating_coverage_pct,cooling_coverage_pct,heating_demand_mw,cooling_demand_mw,heat_delivered_mw,cooling_delivered_mw,county_name,state_abbr,county_label
48011,8,1140.0,1889006399.9999998,5667019200.0,1322304480.0,1,1000.0,7,140.0,0,0.0,0,0.0,0,1000.0,11041853.074887212,37676.3706346518,4345601.046340735,14827.807845463169,513.2308102241151,304.28575147584297,200.0,200.0,1.2604855108318735,0.4960731788060199,646.92,150.948,Armstrong County,TX,"Armstrong County, TX"
48013,1,300.0,520344000.0,1561032000.0,364240800.0,1,300.0,0,0.0,0,0.0,0,0.0,0,300.0,69064042.79597193,235656.32111393329,157983146.88960895,539060.930794204,22.602673356547918,2.305567442928036,200.0,200.0,7.884023150225106,18.03460580931609,178.2,41.58,Atascosa County,TX,"Atascosa County, TX"
48027,4,757.0,1340201160.0,4020603480.0,938140812.0,3,752.0,0,0.0,0,0.0,1,5.0,1,757.0,992901682.261521,3387921.5319151906,1089782265.1267636,3718491.8376941658,4.0493470318655485,0.8608516049679661,200.0,86.0851604967966,113.3449408974339,124.40436816515566,458.973,107.0937,Bell County,TX,"Bell County, TX"
48029,30,1044.8,2447934696.0,7343804088.0,1713554287.1999998,14,876.0,0,0.0,11,155.8,5,13.0,0,355.8,3962523822.277572,13520693.959993836,7012947623.735905,23929173.130749475,1.8533148108063466,0.24434152073235693,185.33148108063466,24.434152073235694,452.3429020864808,800.5647972301261,838.3338,195.61121999999997,Bexar County,TX,"Bexar County, TX"
48035,6,475.0,1095876000.0,3287628000.0,767113200.0,1,400.0,0,0.0,5,75.0,0,0.0,0,400.0,64059390.28018934,218579.73606942585,62281442.41738186,212513.12549293015,51.32156246914379,12.31688236857388,200.0,200.0,7.312715785409742,7.109753700614368,375.3,87.57,Bosque County,TX,"Bosque County, TX"
48041,4,617.0,1135453680.0,3406361040.0,794817576.0,1,600.0,0,0.0,1,15.0,2,2.0,0,600.0,423575664.22860664,1445300.3140923262,623302417.3339181,2126796.35688659,8.041918664528291,1.2751716564805124,200.0,127.51716564805125,48.35338632746651,71.15324398789019,388.854,90.7326,Brazos County,TX,"Brazos County, TX"
48045,4,449.0,784221480.0,2352664440.0,548955036.0,3,448.0,0,0.0,0,0.0,1,1.0,0,448.0,16468108.50823995,56191.524701522874,2327663.888861421,7942.319717067387,142.86184954530907,235.83947778152879,200.0,200.0,1.8799210625844691,0.2657150558060983,268.569,62.6661,Briscoe County,TX,"Briscoe County, TX"
48055,2,2.0,14348879.999999998,43046639.99999999,10044215.999999998,0,0.0,0,0.0,0,0.0,2,2.0,0,0.0,118885403.7721224,405653.8793978173,147398635.02096516,502945.0732977061,0.3620851562443367,0.0681432090505544,36.208515624433666,6.814320905055441,13.571393124671507,16.826328198740313,4.913999999999999,1.1465999999999996,Caldwell County,TX,"Caldwell County, TX"
48059,1,1400.0,2428272000.0,7284816000.0,1699790400.0,1,1400.0,0,0.0,0,0.0,0,0.0,1,1400.0,50164250.99945175,171167.5477337713,23765972.40580116,81092.87261667517,145.21927178937878,71.52202194702075,200.0,200.0,5.7265126711702905,2.7130105486074383,831.6,194.04,Callahan County,TX,"Callahan County, TX"
48061,4,145.0,414698400.0,1244095200.0,290288880.0,1,100.0,0,0.0,3,45.0,0,0.0,0,100.0,290542059.5733056,991370.764236578,1758552998.6623664,6000432.545961804,4.28197969625154,0.16507257968386885,200.0,16.507257968386885,33.16690177777461,200.7480592080327,142.02,33.138,Cameron County,TX,"Cameron County, TX"
48065,7,11006.0,19122326640.0,57366979920.0,13385628648.0,1,11000.0,0,0.0,0,0.0,6,6.0,0,11000.0,45664337.9391056,155813.20538421566,16476408.536307646,56219.84557589384,1256.2753016697654,812.4117958415052,200.0,200.0,5.212823965651324,1.880868554373019,6548.742,1528.0398,Carson County,TX,"Carson County, TX"
48075,2,825.0,1430946000.0,4292838000.0,1001662200.0,2,825.0,0,0.0,0,0.0,0,0.0,0,825.0,40559776.50948548,138395.71693862882,21684320.55951953,73989.98092260007,105.83978437346809,46.19292530981632,200.0,200.0,4.630111473685557,2.4753790593058826,490.05,114.345,Childress County,TX,"Childress County, TX"
48083,1,500.0,867240000.0,2601720000.0,607068000.0,1,500.0,0,0.0,0,0.0,0,0.0,0,500.0,40589996.10082216,138498.8304754515,20279376.724986773,69196.11305714982,64.09756713298383,29.935239540770255,200.0,200.0,4.63356119872399,2.3149973430350195,297.0,69.3,Coleman County,TX,"Coleman County, TX"
48085,36,815.7,2345821128.0,7037463384.0,1642074789.6,12,547.5,0,0.0,17,257.0,7,11.2,0,625.7,3092483028.5037174,10551991.225844732,2944184875.597232,10045976.86979009,2.2756675846350696,0.5577349449792628,200.0,55.77349449792628,353.02317676983074,336.0941638809625,803.3634000000001,187.45146,Collin County,TX,"Collin County, TX"
48113,130,4764.637,11587719266.279999,34763157798.84,8111403486.396,32,3909.0,0,0.0,46,690.1,52,165.537,0,3908.6369999999997,7748162737.555958,26437831.49964966,10592866592.98979,36144365.00233737,4.486632376774977,0.7657420600165032,200.0,76.57420600165032,884.4934631913194,1209.231346231711,3968.397009,925.9593021,Dallas County,TX,"Dallas County, TX"
48117,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,119592875.80113363,408067.87442183174,27667223.535874955,94404.49545014744,0.17997158991134465,0.18151832233863427,17.997158991134466,18.151832233863427,13.652154771818909,3.1583588511272778,2.4569999999999994,0.5732999999999998,Deaf Smith County,TX,"Deaf Smith County, TX"
48121,14,536.5,1345798800.0,4037396400.0,942059160.0,6,423.0,0,0.0,6,111.5,2,2.0,0,469.5,2464841625.15546,8410389.6325412,2385357322.2352796,8139177.904206531,1.6379942462815873,0.3949341891961124,163.79942462815873,39.49341891961124,281.3746147437739,272.30106418210954,460.89,107.541,Denton County,TX,"Denton County, TX"
48125,1,800.0,1387584000.0,4162752000.0,971308799.9999999,1,800.0,0,0.0,0,0.0,0,0.0,0,800.0,13230718.422456866,45145.090019438816,2560933.0012391903,8738.267052714293,314.6278128732938,379.27927030109754,200.0,200.0,1.510355984298729,0.29234394991314955,475.2,110.87999999999998,Dickens County,TX,"Dickens County, TX"
48135,1,207.0,359037359.99999994,1077112079.9999998,251326151.99999994,1,207.0,0,0.0,0,0.0,0,0.0,0,207.0,422213825.2926078,1440653.5262615692,334049180.9332233,1139823.2403278504,2.5511056613400247,0.7523627248475135,200.0,75.23627248475135,48.197925261713216,38.13346814306202,122.95799999999997,28.690199999999994,Ector County,TX,"Ector County, TX"
48139,1,15.0,80416800.0,241250400.0,56291760.0,0,0.0,0,0.0,1,15.0,0,0.0,0,0.0,447013975.3009399,1525275.1597112997,640699280.3715568,2186156.9239255646,0.5396931937923971,0.08785987705082964,53.969319379239714,8.785987705082963,51.02899261426255,73.13918725702702,27.54,6.426,Ellis County,TX,"Ellis County, TX"
48141,8,53.5,302233140.0,906699420.0,211563198.0,0,0.0,0,0.0,3,45.0,5,8.5,0,5.5,1241999748.0784352,4237879.504407848,2087395864.0982745,7122491.098516014,0.7300318872067435,0.10135269578652362,73.00318872067434,10.135269578652363,141.7807931596387,238.28719909797653,103.5045,24.151049999999998,El Paso County,TX,"El Paso County, TX"
48151,1,600.0,1040688000.0,3122064000.0,728481600.0,1,600.0,0,0.0,0,0.0,0,0.0,0,600.0,17620623.174464863,60124.06839976489,19305716.144073587,65873.84489527154,177.18238277318002,37.7339848241593,200.0,200.0,2.0114866637516964,2.203848874894245,356.4,83.16,Fisher County,TX,"Fisher County, TX"
48157,4,38.0,207349200.0,622047600.0,145144440.0,0,0.0,0,0.0,2,36.0,2,2.0,0,37.0,1144613390.4794738,3905583.4234174127,2583494387.495551,8815249.706337845,0.5434565113198849,0.056181441965780135,54.34565113198849,5.6181441965780134,130.66362905016825,294.919450627346,71.01,16.569,Fort Bend County,TX,"Fort Bend County, TX"
48161,1,15.0,80416800.0,241250400.0,56291760.0,0,0.0,0,0.0,1,15.0,0,0.0,0,0.0,70922730.6874648,241998.42813338753,74260817.10002409,253388.4529813104,3.401594914092044,0.758027748660225,200.0,75.8027748660225,8.096202133272238,8.477262226030147,27.54,6.426,Freestone County,TX,"Freestone County, TX"
48167,1,30.0,52034400.000000015,156103200.00000006,36424080.00000001,1,30.0,0,0.0,0,0.0,0,0.0,0,30.0,651487998.5613875,2222969.56238725,1423767951.592298,4858098.425882047,0.2396102466119197,0.025582876731608153,23.96102466119197,2.5582876731608155,74.3707760914826,162.53058808131257,17.820000000000007,4.158000000000001,Galveston County,TX,"Galveston County, TX"
48179,1,50.0,86724000.0,260172000.0,60706799.99999999,1,50.0,0,0.0,0,0.0,0,0.0,0,50.0,152411678.75318983,520050.29036426666,43718648.211329535,149174.23574510237,1.7070345404522016,1.3885790728604468,170.70345404522016,138.85790728604468,17.39859346497601,4.9907132661335085,29.7,6.929999999999999,Gray County,TX,"Gray County, TX"
48187,3,51.0,81284040.0,243852120.0,56898827.99999999,1,30.0,1,20.0,0,0.0,1,1.0,0,30.0,374594163.3863781,1278168.477845523,530881891.1329662,1811444.3977742216,0.6509768272830156,0.10717794098904185,65.09768272830156,10.717794098904184,42.76189079753175,60.6029556087861,27.837,6.495299999999999,Guadalupe County,TX,"Guadalupe County, TX"
48201,46,1681.8,4013026956.0,12039080868.0,2809118869.2,8,1350.0,2,40.0,14,238.3,22,53.5,0,1295.8,8390521656.159523,28629651.344891462,16620129282.325996,56710241.16965439,1.4348429527217836,0.16901907448982623,143.48429527217837,16.901907448982623,957.8221068675255,1897.275032228995,1374.3243,320.67566999999997,Harris County,TX,"Harris County, TX"
48215,5,18.9,108397116.0,325191348.0,75877981.19999999,0,0.0,0,0.0,1,15.0,4,3.9,0,2.9,483169922.1156275,1648644.3843874617,3652120377.395095,12461553.328765651,0.673037234139294,0.02077641845259235,67.30372341392939,2.077641845259235,55.15638380315382,416.9087188807186,37.1223,8.661869999999999,Hidalgo County,TX,"Hidalgo County, TX"
48217,1,612.0,1061501760.0,3184505280.0,743051232.0,1,612.0,0,0.0,0,0.0,0,0.0,0,612.0,159878364.40411603,545527.6820745893,129748005.73259471,442718.6197764272,19.918300339567494,5.726879791365718,200.0,200.0,18.250954840652515,14.811416179519945,363.528,84.8232,Hill County,TX,"Hill County, TX"
48221,1,50.0,86724000.0,260172000.0,60706799.99999999,1,50.0,0,0.0,0,0.0,0,0.0,0,0.0,246143968.98865533,839878.1746328884,209328569.43085453,714258.8035549348,1.0569911628100512,0.29000723678118234,105.69911628100512,29.000723678118234,28.09862659687846,23.89595541448111,29.7,6.929999999999999,Hood County,TX,"Hood County, TX"
48251,2,51.0,62362439.99999994,187087319.99999982,43653707.999999955,1,50.0,0,0.0,0,0.0,1,1.0,1,0.0,525010081.65412617,1791408.950035473,462780239.9018112,1579071.8933390458,0.35634995695806837,0.09432923931510566,35.634995695806836,9.432923931510565,59.93265772307376,52.828794509339176,21.356999999999978,4.9832999999999945,Johnson County,TX,"Johnson County, TX"
48253,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,67649551.57921585,230829.8762246087,34619413.22693847,118126.35388699228,0.31815909340946263,0.14506623688503584,31.815909340946263,14.506623688503584,7.722551550138796,3.9519878112943463,2.4569999999999994,0.5732999999999998,Jones County,TX,"Jones County, TX"
48257,1,200.0,346896000.0,1040688000.0,242827199.99999997,1,200.0,0,0.0,0,0.0,0,0.0,0,200.0,318591209.9598437,1087078.448334801,319996055.4156283,1091871.9805179927,3.266530800178611,0.7588443541424371,200.0,75.88443541424371,36.36885958445704,36.5292300702772,118.8,27.719999999999995,Kaufman County,TX,"Kaufman County, TX"
48277,1,75.0,130086000.0,390258000.0,91060200.0,1,75.0,0,0.0,0,0.0,0,0.0,0,75.0,242658482.58846545,827985.2000963716,136328175.78748325,465171.0943878546,1.6082602834942088,0.6679484961491031,160.82602834942088,66.7948496149103,27.70074002151432,15.562577144689868,44.55,10.395,Lamar County,TX,"Lamar County, TX"
48301,1,234.0,405868320.0000001,1217604960.0000005,284107824.00000006,1,234.0,0,0.0,0,0.0,0,0.0,0,234.0,,,,,,,,,,,138.99600000000007,32.43240000000001,Loving County,TX,"Loving County, TX"
48303,4,738.0,1388845439.9999995,4166536319.999999,972191807.9999998,2,708.0,0,0.0,2,30.0,0,0.0,0,708.0,1468982717.0227485,5012377.626027435,794188786.3686931,2709884.913897645,2.8363412800693126,1.2241318747966692,200.0,122.41318747966692,167.69209098433203,90.66082036172295,475.6319999999999,110.98079999999997,Lubbock County,TX,"Lubbock County, TX"
48309,3,16.8,93330792.0,279992376.0,65331554.4,0,0.0,0,0.0,1,15.0,2,1.8,0,0.8,923193130.338382,3150066.0541390674,840191602.7713958,2866853.055863596,0.30328689284914107,0.0777579235313731,30.328689284914105,7.7757923531373105,105.38734364593401,95.91228342139222,31.9626,7.45794,McLennan County,TX,"McLennan County, TX"
48323,1,0.5,3587219.9999999995,10761659.999999998,2511053.9999999995,0,0.0,0,0.0,0,0.0,1,0.5,0,0.5,58795759.83871405,200619.48156758945,154337618.51539794,526621.8703163669,0.18303462748880042,0.01626987654827314,18.303462748880044,1.6269876548273141,6.711844730446809,17.618449602214376,1.2284999999999997,0.2866499999999999,Maverick County,TX,"Maverick County, TX"
48325,29,2061.0,3803241600.0,11409724800.0,2662269120.0,25,1998.0,0,0.0,4,63.0,0,0.0,0,1166.0,65137717.80007477,222259.14268978272,140391167.8090589,479034.60011033784,175.1631034267968,18.963223695245976,200.0,200.0,7.435812534255112,16.02638901929896,1302.48,303.912,Medina County,TX,"Medina County, TX"
48331,2,1263.0,2190648240.0,6571944720.000001,1533453768.0,2,1263.0,0,0.0,0,0.0,0,0.0,0,1263.0,99195136.13365394,338467.8901973582,86043410.48672333,293592.3347449891,66.25269117172306,17.821861771002382,200.0,200.0,11.323645677357757,9.822307133187595,750.2220000000001,175.0518,Milam County,TX,"Milam County, TX"
48335,1,500.0,867240000.0,2601720000.0,607068000.0,1,500.0,0,0.0,0,0.0,0,0.0,0,500.0,17005180.37971766,58024.09019121057,16548331.43533303,56465.25672042012,152.99573082465574,36.68454444318319,200.0,200.0,1.9412306369540706,1.8890789309740903,297.0,69.3,Mitchell County,TX,"Mitchell County, TX"
48339,4,209.8,417205512.0,1251616536.0,292043858.4,1,200.0,0,0.0,0,0.0,3,9.8,0,207.8,1306882731.3814263,4459269.456821282,1899044127.4511368,6479808.2271293765,0.957711434963252,0.15378466154547762,95.7711434963252,15.378466154547763,149.1875264134048,216.78585929807497,142.8786,33.338339999999995,Montgomery County,TX,"Montgomery County, TX"
48341,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,83334392.61043479,284348.78107055416,34909501.76572834,119116.17717391584,0.25827655696268836,0.14386077560494853,25.827655696268835,14.386077560494853,9.51305851717292,3.9851029412931895,2.4569999999999994,0.5732999999999998,Moore County,TX,"Moore County, TX"
48347,1,15.0,80416800.0,241250400.0,56291760.0,0,0.0,0,0.0,1,15.0,0,0.0,0,0.0,235149728.1721406,802364.2637847442,261020341.73157057,890638.4708766447,1.0259437758031063,0.21566043330787454,102.59437758031062,21.566043330787455,26.843576275358515,29.796842663421298,27.54,6.426,Nacogdoches County,TX,"Nacogdoches County, TX"
48349,1,1000.0,1734480000.0,5203440000.0,1214136000.0,1,1000.0,0,0.0,0,0.0,0,0.0,0,1000.0,153405164.2247497,523440.2038681659,174821363.8324558,596515.3180300035,33.919588211362836,6.945009313413181,200.0,200.0,17.512005048487413,19.95677669320272,594.0,138.6,Navarro County,TX,"Navarro County, TX"
48353,1,1400.0,2428272000.0,7284816000.0,1699790400.0,1,1400.0,0,0.0,0,0.0,0,0.0,0,1400.0,55734265.64194871,190173.22863605013,38154316.10395543,130187.9444595827,130.70623459541991,44.55040932639817,200.0,200.0,6.362359091546656,4.355515536981214,831.6,194.04,Nolan County,TX,"Nolan County, TX"
48355,1,15.0,80416800.0,241250400.0,56291760.0,0,0.0,0,0.0,1,15.0,0,0.0,0,0.0,654753936.432157,2234113.406165493,1653180354.317652,5640886.120542142,0.3684596404484502,0.03405058610391868,36.84596404484502,3.405058610391868,74.743600049333,188.71921852941233,27.54,6.426,Nueces County,TX,"Nueces County, TX"
48371,2,2325.0,4032666000.0,12097998000.0,2822866200.0,2,2325.0,0,0.0,0,0.0,0,0.0,0,2325.0,19974175.650921535,68154.7236538867,21960869.48964759,74933.6051421451,605.6819671274816,128.54073019880684,200.0,200.0,2.280157037776431,2.5069485718775786,1381.05,322.245,Pecos County,TX,"Pecos County, TX"
48375,4,18.0,101940120.0,305820360.0,71358084.0,0,0.0,0,0.0,1,15.0,3,3.0,0,0.0,869091999.9822974,2965465.315003596,273624797.9036002,933646.6651683862,0.35188490977506326,0.2607880738394914,35.188490977506326,26.078807383949137,99.21141552309331,31.23570752324203,34.911,8.1459,Potter County,TX,"Potter County, TX"
48381,1,40.0,69379199.99999997,208137599.9999999,48565439.99999998,1,40.0,0,0.0,0,0.0,0,0.0,0,40.0,777953088.1458986,2654486.4060923224,208138316.75185335,710197.4923983024,0.26754518128600246,0.2333325298191042,26.754518128600246,23.33325298191042,88.80743015364138,23.760081820987825,23.759999999999987,5.543999999999997,Randall County,TX,"Randall County, TX"
48389,1,234.0,405868320.0000001,1217604960.0000005,284107824.00000006,1,234.0,0,0.0,0,0.0,0,0.0,0,234.0,31944468.33578941,108999.06207621716,24772512.576032273,84527.3306062079,38.11630067531412,11.468672106957696,200.0,200.0,3.646628805455412,2.8279123945242324,138.99600000000007,32.43240000000001,Reeves County,TX,"Reeves County, TX"
48415,1,25.0,134028000.0,402084000.0,93819600.0,0,0.0,0,0.0,1,25.0,0,0.0,0,25.0,65713076.67632281,224222.34887650143,39023639.297204144,133154.19863884075,6.118782141041884,2.4041735135329043,200.0,200.0,7.501492771269727,4.4547533444296965,45.9,10.71,Scurry County,TX,"Scurry County, TX"
48423,2,27.0,144750240.0,434250720.0,101325168.0,0,0.0,0,0.0,2,27.0,0,0.0,0,12.0,712606373.4693463,2431514.136382442,789747078.5163808,2694729.1759830406,0.6093837161262492,0.128300782309128,60.93837161262492,12.8300782309128,81.34775952846418,90.15377608634483,49.572,11.566799999999999,Smith County,TX,"Smith County, TX"
48425,3,101.0,180622440.0,541867320.0,126435707.99999999,2,100.0,0,0.0,0,0.0,1,1.0,0,0.0,32092160.94715339,109503.01023854186,27129591.27444664,92570.0178303729,16.884725241541087,4.660435416109264,200.0,200.0,3.6634886925974186,3.096985305302128,61.857,14.433299999999997,Somervell County,TX,"Somervell County, TX"
48439,16,233.0,752291280.0,2256873840.0,526603896.0,1,144.0,0,0.0,5,75.0,10,14.0,0,149.0,6278044621.5563755,21421579.731086615,7480589383.2978115,25524833.21950456,0.35948674723508156,0.07039604354915777,35.948674723508155,7.0396043549157765,716.671760451641,853.948559737193,257.634,60.114599999999996,Tarrant County,TX,"Tarrant County, TX"
48441,3,2101.0,3649582440.0,10948747320.0,2554707708.0,2,2100.0,0,0.0,0,0.0,1,1.0,2,2100.0,532455505.9728897,1816813.795061348,523373461.1094215,1785824.5683368235,20.562745989441346,4.881232805699883,200.0,200.0,60.78259200603764,59.74582889376958,1249.857,291.63329999999996,Taylor County,TX,"Taylor County, TX"
48451,2,57.8,142684632.0,428053896.0,99879242.39999999,1,50.0,0,0.0,0,0.0,1,7.8,0,7.8,311984890.9332768,1064536.7497188528,272483987.9061861,929754.0594621896,1.3720340581863195,0.36655086842896456,137.20340581863195,36.65508684289646,35.61471357685808,31.105478071482434,48.864599999999996,11.40174,Tom Green County,TX,"Tom Green County, TX"
48453,29,715.2,1892569968.0,5677709904.0,1324798977.6,7,554.0,0,0.0,7,124.0,15,37.2,0,596.2,2729521681.0457377,9313515.567806764,4759058602.254485,16238583.737213824,2.080111670637014,0.27837416773401563,200.0,27.837416773401564,311.5892329960888,543.2715299377265,648.1404,151.23275999999998,Travis County,TX,"Travis County, TX"
48469,2,21.0,29249639.99999998,87748919.99999994,20474747.999999985,0,0.0,1,20.0,0,0.0,1,1.0,0,0.0,209920858.7057512,716279.7786659593,348918571.7911722,1190559.713388674,0.41800953245431766,0.0586805909897342,41.800953245431764,5.86805909897342,23.963568345405392,39.83088719077308,10.016999999999992,2.337299999999998,Victoria County,TX,"Victoria County, TX"
48473,2,40.0,44150399.99999996,132451199.99999988,30905279.99999997,0,0.0,2,40.0,0,0.0,0,0.0,0,0.0,85814420.88317281,292810.98970115103,131519313.03464589,448762.5718166627,1.54346086166937,0.23498662886004165,154.346086166937,23.498662886004166,9.796166767485479,15.013620209434462,15.119999999999987,3.527999999999997,Waller County,TX,"Waller County, TX"
48479,3,16.65,92254626.0,276763878.0,64578238.2,0,0.0,0,0.0,1,15.0,2,1.65,0,0.65,147465518.76607686,503173.29013351904,789070291.9206197,2692419.8840146074,1.8768040170734956,0.08184091944814538,187.68040170734957,8.184091944814538,16.83396332946083,90.07651734253649,31.59405,7.371945,Webb County,TX,"Webb County, TX"
48485,13,536.0,1071120240.0,3213360720.0,749784167.9999999,10,500.0,0,0.0,2,30.0,1,6.0,0,6.0,751412561.3535755,2563926.3599221115,438305654.1052188,1495561.1312098897,4.2764266732665925,1.7106422446925773,200.0,171.06422446925774,85.77768965223464,50.0348920211437,366.822,85.59179999999999,Wichita County,TX,"Wichita County, TX"
48491,24,1551.405,3293371888.2,9880115664.599998,2305360321.74,6,1365.0,1,20.0,10,160.0,7,6.405,0,1390.405,1266136850.7463725,4320238.726179428,1564170266.144879,5337171.060264121,7.8033552682522345,1.4738550985385301,200.0,147.38550985385302,144.53617017652653,178.55824955991773,1127.8670849999996,263.1689865,Williamson County,TX,"Williamson County, TX"
48495,1,300.0,520344000.0,1561032000.0,364240800.0,1,300.0,0,0.0,0,0.0,0,0.0,0,300.0,17713553.21061764,60441.15887918329,19120848.488646377,65243.050203746825,88.12641831026343,19.049405690143917,200.0,200.0,2.0220951153673106,2.182745261261002,178.2,41.58,Winkler County,TX,"Winkler County, TX"
49023,1,4.0,28697759.999999996,86093279.99999999,20088431.999999996,0,0.0,0,0.0,0,0.0,1,4.0,0,4.0,77009246.83209185,262766.48550414754,3581451.7520578653,12220.421944170228,1.117960291024721,5.609019300192273,111.7960291024721,200.0,8.791009912339252,0.4088415242075189,9.827999999999998,2.2931999999999992,Juab County,UT,"Juab County, UT"
49027,2,2001.0,3476134440.0,10428403320.0,2433294108.0,1,2000.0,0,0.0,0,0.0,1,1.0,0,2000.0,52588710.75722455,179440.1487005777,4709479.813549465,16069.413869964295,198.30117851990434,516.6800165485926,200.0,200.0,6.003277483701433,0.5376118508618111,1190.457,277.7733,Millard County,UT,"Millard County, UT"
49035,27,683.1800000000001,1586072372.4,4758217117.2,1110250660.6799998,9,564.0,0,0.0,6,92.0,12,27.18,0,371.18,6946140804.42697,23701218.776699048,1296858576.344,4425065.616403569,0.6850159320363122,0.8561077367510107,68.50159320363122,85.61077367510107,792.9384479939463,148.0432164776256,543.17547,126.74094299999999,Salt Lake County,UT,"Salt Lake County, UT"
49049,6,216.0,516086640.0,1548259920.0,361260648.0,3,180.0,0,0.0,2,30.0,1,6.0,1,136.0,3207447887.568102,10944267.649982398,442812603.6908529,1510939.483182914,0.4827077396957791,0.8158319004221751,48.27077396957791,81.58319004221751,366.14701912877877,50.54938398297408,176.742,41.2398,Utah County,UT,"Utah County, UT"
49053,1,4.0,28697759.999999996,86093279.99999999,20088431.999999996,0,0.0,0,0.0,0,0.0,1,4.0,0,4.0,354992427.8969269,1211284.5729090758,400510960.9453457,1366600.2713019738,0.24252145464070976,0.050157009317758204,24.252145464070978,5.015700931775821,40.52424975992316,45.72042933166047,9.827999999999998,2.2931999999999992,Washington County,UT,"Washington County, UT"
49057,2,30.0,160833600.0,482500800.0,112583520.0,0,0.0,0,0.0,2,30.0,0,0.0,0,0.0,1810047565.6078992,6176139.320608469,190083673.0234372,648592.484237537,0.26656802239224775,0.5922840095062689,26.656802239224774,59.22840095062689,206.6264344301255,21.699049431899223,55.08,12.852,Weber County,UT,"Weber County, UT"
50007,2,2.0,14348879.999999998,43046639.99999999,10044215.999999998,0,0.0,0,0.0,0,0.0,2,2.0,0,1.0,1817450121.6254249,6201397.89290322,108962704.7460242,371796.22129750845,0.023685183702043776,0.0921803109000604,2.3685183702043777,9.21803109000604,207.47147507139553,12.438664925345229,4.913999999999999,1.1465999999999996,Chittenden County,VT,"Chittenden County, VT"
50015,1,1.0,7174439.999999999,21523319.999999996,5022107.999999999,0,0.0,0,0.0,0,0.0,1,1.0,0,0.0,344001642.5885521,1173782.452745387,15846570.35450442,54070.74826255943,0.06256749193998257,0.3169208155234962,6.256749193998257,31.69208155234962,39.26959390280275,1.808969218550733,2.4569999999999994,0.5732999999999998,Lamoille County,VT,"Lamoille County, VT"
51011,1,300.0,520344000.0,1561032000.0,364240800.0,1,300.0,0,0.0,0,0.0,0,0.0,0,300.0,67403081.15607011,229988.8841420354,22136579.93398989,75533.15412912413,23.159653434617777,16.45424907940372,200.0,200.0,7.69441565708563,2.527006841779668,178.2,41.58,Appomattox County,VA,"Appomattox County, VA"
51023,4,200.0,346896000.0,1040688000.0,242827199.99999997,4,200.0,0,0.0,0,0.0,0,0.0,0,0.0,194616592.9281212,664059.4506269452,51147086.04286581,174521.12046447623,5.3473754952865855,4.747625305505951,200.0,200.0,22.216506042022967,5.838708452381942,118.8,27.719999999999995,Botetourt County,VA,"Botetourt County, VA"
51033,5,953.0,1669279320.0,5007837960.0,1168495524.0,2,950.0,0,0.0,0,0.0,3,3.0,0,900.0,140179956.55625224,478313.91732376366,42716720.70628158,145755.51682417304,35.72435092024319,27.354523116007133,200.0,200.0,16.002278145690894,4.87633798016913,571.671,133.38989999999998,Caroline County,VA,"Caroline County, VA"
51036,1,424.0,735419519.9999998,2206258559.999999,514793663.9999998,1,424.0,0,0.0,0,0.0,0,0.0,0,424.0,50158756.24253864,171148.79884292829,15387198.714400437,52503.30699575173,43.98551170869973,33.45597035269449,200.0,200.0,5.725885415814913,1.7565295336073556,251.85599999999988,58.76639999999998,Charles City County,VA,"Charles City County, VA"
51041,13,707.0,1264357080.0,3793071240.0,885049956.0,6,700.0,0,0.0,0,0.0,7,7.0,0,550.0,1841384589.668131,6283065.696559397,748490416.1972973,2553955.5857042787,2.059901696409666,1.182446611002039,200.0,118.24466110020391,210.20372028175015,85.44411143804764,432.999,101.0331,Chesterfield County,VA,"Chesterfield County, VA"
51047,16,1106.0,2190332880.0,6570998640.000001,1533233016.0,11,1031.0,0,0.0,5,75.0,0,0.0,0,981.0,257383875.72459993,878230.3324826878,69908262.24712504,238536.91776042973,25.529954514442668,21.93207164240524,200.0,200.0,29.381720973127845,7.980395233690074,750.1140000000001,175.0266,Culpeper County,VA,"Culpeper County, VA"
51059,46,1198.63,2943832777.2,8831498331.6,2060682944.04,19,943.0,1,20.0,15,223.0,11,12.629999999999999,0,128.63,7395066205.13187,25233015.99131107,2164048609.775584,7384041.151456881,1.1942419562750237,0.9522350536542229,119.42419562750237,95.22350536542228,844.1856398552363,247.03751253145938,1008.16191,235.23777900000002,Fairfax County,VA,"Fairfax County, VA"
