Name,State,Latitude,Longitude,IT Load (MW),PUE,Website,Source URL
Aligned ORD-02,illinois,41.91339186039755,-87.91755088123612,36,,https://aligneddc.com/chicago/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/aligned-ord-02/
ColoHouse Chicago Wells,illinois,41.87258569999999,-87.6332523,0.6,,https://colohouse.com/725-s-wells-street-chicago-data-center/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/colohouse-chicago-wells/
Chicago Exchange,illinois,41.87159,-87.643055,,,https://www.menloequities.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/chicago-exchange/
FDCservers.net,illinois,41.878139,-87.632136,,,https://fdcservers.net/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/fdcservers/
EdgeConneX Chicago - EDCCHI01,illinois,42.0007126,-87.950788,20,,https://www.edgeconnex.com/locations/americas/chicago-il/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/edgeconnex-chi01/
Colovore ORD01,illinois,41.7605849,-88.32007150000001,20,,https://www.colovore.com/data-center/ord01?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/colovore-ord01/
8080 S DuSable Lake Shore Drive,illinois,41.7391812804123,-87.53453834812404,1000,,https://www.relatedmidwest.com/8080Chicago?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/8080-s-dusable-lake-shore-drive/
Connect Chicago,illinois,41.9107504,-88.11528179999999,,,https://connectdatacenter.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/connect-chicago/
365 Data Centers - Chicago 2,illinois,41.853036,-87.61886,,,https://365datacenters.com/?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/atlantic-metro-communications-ord0/
216 West Jackson Boulevard,illinois,41.8784686,-87.6345676,,,https://www.baumrealty.com/ListingDetail/40237?utm_source=datacentermap.com,https://www.datacentermap.com/usa/illinois/chicago/216-west-jackson-boulevard/
